Id,Title,Price,User_id,profileName,review/helpfulness,review/score,review/time,review/summary,review/text
B000GROP62,Nineteen Eighty-four,,A2IUOJVG32WJOR,Geebus,2/2,5.0,992908800,Think again,"Not all doom and gloom from page 1, 1984 is still one of the most intense, dark and thought provoking books I have ever come across. What makes it compelling is the way in which it not only examines the human condition but also bludgeons it to a bloody pulp. So why have so many people enjoyed reading such a depressing story, ever since it's release in the late 1940's? I believe it to be the manner in which the novel blurs your ""in-built"" judgement of what is right and wrong, good and evil, in respect to civil liberties and the power of governing authorities. The way it inspires you to look behind the diplomacy and see the agenda. And the way it forces you to examine your own rationale for your assumptions and actions. The more I think about it, the more I like this novel and how it manages to look at the big picture and yet still remain personally affecting."
B000NSFDQK,Catch 22,,A29I9YCB9BMYI4,"Cady ""cadylee""",0/0,5.0,1127865600,I love this book,"I read this book this spring, and it is now one of my favorite novels. The language is challenging, but not flashy. The story is rich, full of wit, humor, loss, friendship, hope, and triumph. I recommend this book to everyone."
0718013239,The Charles F. Stanley Life Principles Bible (Black),54.74,AE1S2DCQG178I,Reverend R. G. Johnson,7/7,5.0,1200700800,Wisdom Personified,"I have about six Study Bibles in my library, including John MacArthur's Study Bible, but without a shadow of doubt, this one is the best I have found yet! Due to failing eyesight, I could do with a better and larger font size, and the pages are a bit on the thin side. However the content and article layout is superb, and is written by a man endowed with wisdom and ""power from on high""! Charles Stanley is a man after my own heart and is a true Bible teacher. He covers the whole spectrum of Biblical doctrine, not sparing any Charismatic/Pentecostal standpoint. He truly does do justice to Psalm 119:160--""The entirety of Your word is truth, and everyone of your righteous judgments endures forever.""A superb aquisition for any Christian of any age."
B000NMHIV4,Ordeal By Innocence,,,,5/5,5.0,1121817600,"""It's not justice that matters, it's the innocents."" Christie at her finest!!!","I just finished this book recently and would recomend it to anyone. I think this is my favorite Christie so far. The ending was so unexpected. I loved the characters because they were all so well developed and each one of them was different. There's always at least one character you can relate to. In my case, my two favorite characters were Philip Durrant and Tina Argyle. A cool thing about this book is that, even though you never come face to face with Rachel Argyle (deceased before the opening of the book), you can see a clear picture of her in the background.If you like Christie, mystery, or just good characters and a good story, go to the top of the screen and order this!"
1864501529,French: Lonely Planet Phrasebook,,A34CIAM5P7O2BO,"M. Rojas ""Cookie""",2/2,4.0,1260144000,Great travel gudie,If you really study the pronumciation examples and then use the phrases you'll go far!
0590425080,Stacey and the Mystery of Stoneybrook (Baby-Sitters Club),,,,2/3,5.0,1057881600,A Great Surprise,"Years ago, when I bought this at the book store, I was surprised to come across it--it seems like it's one of the ""forgotten"" books of the series: hard to find and barely mentioned. (As it is, I'm the first to review this book!) But after reading it, it's hard to see why it's so forgotten: it's a great book!Stacey and Charlotte come across the old house that's about to be torn down, but creepy, unexplainable things begin to happen when they visit. It's a fun book that will give you chills. One of my favourites in the series."
0452271215,"Alice K's Guide to Life: One Woman's Quest for Survival, Sanity, and the Perfect NewShoes",,,,1/2,3.0,925430400,A humrous take on the single female condition,"This is a funny book with a poignant subtext. Alice K. struggles with issues confronting all women and seems to suffer particular angst with male-female relationships, which she discusses in refreshingly candid detail. A really good bathtub read."
B000PGJE1A,What Cops Know,,,,1/5,4.0,932947200,A fair look into law enforcement.,"Not a bad look at what cops think, although it's pretty well along the T.V. Show Cops line. A great book about what cops think is &quot;BOOT: An LAPD Officers Rookie Year,&quot; by Dunn. That is the best book I have ever read about cops."
006100331X,Billy Bathgate M/TV,,A2S166WSCFIFP5,"adead_poet@hotmail.com ""adead_poet@hotmail.com""",1/2,5.0,1016323200,excellent story,"I've only read two of Doctorow's books, this one and _The Book of Daniel_, and this novel is about as far from daniel as you can get (though both are excellent). It's an excellent story about a boy coming of age in the 20s and 30s as a sort of member of Dutch Shultz's gang. He learns lifes lessons from these men. Doctorow's prose is lyrical, a sort of irony when you put the beautiful language Doctorow uses with the violence and moral ambiguity of the characters. This is a great culmination of Doctorow's work."
1598004573,Odd Man Out,12.95,A2AQHTVX9RND1D,"Chris Hawke ""Book Fanatic""",5/8,2.0,1163808000,A Light weight novel with little plot or character development,"I was disappointed with this novel which is set in my hometown of Chicago. I had hoped that the author would have taken advantage of this setting, but it really seemed as if he had just read one of our gay newspapers and pulled out a few names to function as place names. The plot is trite as are most of the characters. Characters change their ""stripes"" at the drop of a hat. The book has a certain fairy tale, and they lived happily ever after quality that I found really disconcerting. I would have been more ""satisfied"" if Dean (the main character) had turned out to be an ax murderer! Just kidding of course or am I? If you can pick this book up used for a couple of bucks, okay but don't you pay a penny more!"
0684846136,Li'l Mama's Rules: A Novel,13.0,,,4/4,5.0,963187200,"I LAUGHED, I CRIED, I LOVED...... THIS BOOK!!!!",I really loved this book. Excellent. She has done it again. Blessings was just that for me but Lil Mama's Rules really ruled. I had every emotion pulled out of me while reading this book. I laughed with an old friend and cried with one too. I really felt like I knew this character. I really felt like at times I WAS this character. A wonderful read with alot of twists and turns. Good plot. Great ending. I adore Sheneska Jackson. I have three words for her YOU GO GIRRRRRRRRL!!!! You keep writing and I will continue to give you my unwavering support financially and by reviewing your work so you will know what a fan base you have and it starts right here. God Bless
B000Q964I2,Gaudy Night,,A3MD25KEGLP57D,Avis Baransky avis I Baransky,0/0,3.0,1361664000,Academically interesting,far too much Academic jargon and langage An old Oxonian would love it but to a reader unfamiliar with days and years spent in the time honoured English home of learning it was an indurance of long passages of which they had no understanding. The plot was flimsy. Not the best of Dorothy Sayers.
B00072UEPM,Up the organization,,A1RNND2QKFLKK4,M. D. HEALY,1/1,4.0,1297123200,A classic that rewards rereading,"Brilliant, iconclastic, witty, and all that. But underneath the bombast there is serious human wisdom about how people in large organizations have tended to behave since ancient Roman times (I'm not familiar enough with Chinese and Babylonian bureaucracies to know whether those shared the traits of Roman and Corporate systems!)Read, heed, and do. Look past the sometimes-dated language to the fundamental principles. This book was true when first published 40 years ago, true when I first read it 28 years ago, and will remain true long after I have retired decades from now.And be careful quoting it, some of the best parts were not work-safe 40 years ago and never will be work-safe!"
0786270667,The Literacy Bridge - Large Print - Johnny Tremain,,A30LF4MON618ON,historyfan,0/0,5.0,1341705600,Johnny Tremain,"Bought for my kids to read, ended up reading it myself. Was a kid when I first read it in school. Forgot how good it was. Great book for adults too."
187806777X,Nervous Conditions: A Novel,,A3JP1G34LUQ36U,"AfroerotiK ""Scottie""",1/2,4.0,1237075200,Hungry for More,"Nervous Conditions is the intricate and symbolic narrative of an adolescent girl in colonized Zimbabwe who manages to establish herself as a feminist survivor amidst the oppressive forces that surround her. Poverty dictates the social clime of the era where education is the only escape. Metaphorical references abound in the novel that looks at oppression, race, class, sexuality, and gender and examines the often deadly ramifications of assimilation as an avenue for escapism. A country hungry for independence and a woman starving herself to suppress her pain is just one example of the dichotomous network of upheavals and conflicts woven into this powerful social commentary.The rebellious and head-strong Tambu spares no reader the pain of suffering along with her as she delves deep into her emotional well to describe her disdain for a sibling who has betrayed her, her family that revels in her misery, and as she searches for true freedom from psychological and mental bondage. It is the astonishing individuality and insightful deliberations of the narrator that establishes the tone as the reader is drawn into discussions of domestic violence, depression, and survival. To remain a strong, Black, connected woman in a society that has eaten the very being of those around her is Tambu's greatest obstacle. While others have succumbed to the lore of the oppressors humiliation and degradation, Tambu survives, calling upon a sense of history and identity not of her time. It is surely the knowledge of the ancestors that has been imparted to her that has been held deep within her very soul that gives her more maturity, knowledge and stamina than those around her who have come to identify themselves through the bluest eye of the oppressor.Nervous Conditions shows that imperialism is not just an economic form of bondage, but also a sociological one in which its captors suffer exponentially from the rape of cultural and spiritual norms. Dangarembga's novel is a brilliantly painted picture of the human spirit excelling in the face of resistance."
0152008519,This Is the Star,,A2NK9O95185NQ4,k s,0/0,5.0,1361836800,beautiful images,I love the photo-like images of the Nativity. Great for bringing the first Christmas alive for little ones. Very reverent and yet completely child friendly.
B000B86FI2,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,,A1UVMUOY4NRAGR,John A. Gerhart,0/10,3.0,1272412800,not a bad buy for the money,A little more used then expected with a lot of high lite. But still readable.
B000E65DFC,The Robe,,A1ARA52HB238HT,"Matthew M. Yau ""Voracious reader""",32/41,5.0,1077321600,Jesus still surprises us,"The Robe probably has transcended its original scope of reconstructing the life of Jesus and his stamping on the mind of many about the coming of his new kingdom. Douglas has not only added new touch and sentiment to the story of Jesus, but also invigorated the historical period a skein of unforgettable characters whose lives were touched and thus inevitably changed their lives by Jesus' teaching.It might be difficult to conceive that Marcellus Gallio, son of a prestigious Senator and a Tribune; Diana, the granddaughter of the Emperor Tiberias; and Demetrius, the Greek slave from Corinth, to believe Jesus' miracles and his resurrection. Lloyd Douglas has written truly a religious classic, one whose appeal is not limited to a particular time or a particular place, through the delineation of the characters' own struggle to cross that arbitrary line beyond which the credibility should go. .Marcellus was a Roman soldier who by a fortuity executed Jesus' crucifixion and subsequently won Jesus' robe as a gambling prize. The robe symbolized his crime, the crime of recklessly crucifying an innocent man who exhausted him life in advocating love, kindness, and goodwill. The memory of the crucifixion, had been an interminable torture that plunged Marcellus into a deep melancholy. Demetrius could never tell when his master was hit by a capricious seizure that sent sweat streaming his face.The robe miraculously healed the inconsolable Marcellus as he touched it. From there Marcellus set off on a quest to seek the truth about the robe and the Nazarene who claimed to own his kingdom somewhere not in the world. Testimony about Jesus' miraculous power, which to a large extent agrees with my nostalgic memories from the bible, had been cumulative and that it had been coming at Marcellus from all directions. Jesus' teachings and the marks he left on those whose lives changed had penetrated Marcellus' skeptical mind and descended in him a sense of duty and mission. He had killed this man who had spent his life doing kind things for needy people, and the only way he could square up for it was to spend his life like Jesus did.It dawned on Marcellus that a thorough understanding of Jesus and his teachings required faith and surrender rather than a recondite knowledge. This point bespeaks the minds of modern-day Christians who involuntarily proceed to push the intrusive concept away no matter how convincing the evidences of supernatural power in the miracles are. His slave Demetrius, who had been inebriated by Jesus long before his master, had such an indomitable faith in the truth of Jesus' resurrection though his master had vaunted his frustration and indignation over him.Quest for the robe also accents the beauty of a master-slave relationship. Demetrius' life had become so inextricably related to the life of Marcellus that his freedom, if it was offered him, indeed by the Senator as he was to take Marcellus to Athens, might cost him more in companionship than it was worth in liberty of action. When offered his freedom, Demetrius magnanimously denied it at the peril of his master's recovery. The witty slave also directed to have Marcellus disguised as a fabric connoisseur in order to penetrate inconspicuously into Galilee to capture wind of the savior. It was not surprising to see that the whole quest for the robe made the master-slave relationship difficult to sustain.Ancient Rome against which the book sets accents the significance and validity of men's faith. The quest for the mysterious truth allowed Marcellus to take on a different perspective with the world, especially Rome with which he felt so out of place. He began to despise its injustice, to pity its tragic unhappiness, and to shun the avarice of the influential ones. Marcellus felt his own obligation to associate with a movement that the Government had outlawed, had labeled seditionists, and unflinchingly preached the word to everyone. He embarked on the defense of a good cause Jesus started and had yet to finish.2004 (10)"
B000OTPYP8,"Once a Month Cooking, Originally published as Dinners Ready",,,,28/28,5.0,878515200,Brings &quot;cooking ahead&quot; to a higher level - simply superb!,"A year ago I picked up a copy of &quot;Table Talk&quot; which is a book written by Mimi Wilson &amp; Mary Beth Lagerborg. It impressed me both with the recipes and the ideas for dinner table activities and family get-togethers. I found it truly an inspiration and it has changed the way my family eats dinner and communicates. In the book &quot;Table Talk&quot; the &quot;Once A Month Cooking&quot; book was referred to. For a year I've looked for it in various bookstores and it wasn't until I became a customer of Amazon.com that I found it. A month ago I ordered this book. This past weekend I cooked for 6 hours and now have 17 meals in my freezer. It is truly a wonderful feeling to be organized an prepared for evening meals. Weekday evenings have become the hardest part of the day in our household due to dual working parents, and busy schedules for all. This method is so logical, efficient, time saving and stressfree - just buying the groceries was easier, even though I bought twice what I normally would. With a pre- written list and virtually no decisions to make at the grocery store itself, I was out of there in half the time! I highly recommend this book to anyone who wants to put nutritious delicious meals on the table night after night with far less stress. This book is especially helpful for me because it allows me to prepare meals at a time of my choosing, when *I* have the energy to spend doing it, not when I have to pull something together after a tiring and busy day. Thank you thank you to both Mimi Wilson &amp; Mary Beth Lagerborg for this book. By writing this book, and sharing this logical efficient method, you've provided a service that I can now pass on to my children, my husband and others."
0393035425,Garbage: A Poem,,,,1/33,1.0,997142400,I prefer the ed & cust. reviewers vs Garbage(the book),"My sister and her husband have a copy of A. R. Ammon's ""Garbage"" on one of their book shelves..in curiosity I browsed a page or two..than browed amazon.com's editorial and customer reviews..the reviews(in my opinion) elevate the book of a poem to a height of accomplished when in truth it is reflecting the yawn of a benign vs the cum si,cum sa benign with the question ""WHERE DO I GO TO NOW?"" (as stated and reinstated in the movie ""Evita"").A.R.Ammons(according to the reviews is concerned about his ability as a person to find enough facets within himself to not need to search for something(anything ) to be a valued focus.You must not be a 'bore' in order to prevent boredom(many a person who does nothing(often for R&R:Rest & Relaxation) has acomplished in their own subliminal(due to attitude) enough perception that they are not overwhelmed when there is a lack of 'do or die' outside of themself. 8/7/01 ..."
0140440615,The Charterhouse of Parma (Penguin Classics),,A3LUPXXHHN5EEJ,"Thomas L. Jeffers ""TLJ""",0/0,5.0,1361145600,Good notes,"Richard Howard's translation is distinguished, as many reviewers have said. The welcome thing about the Kindle edition, which faithfully reproduces the illustrations, is the inclusion of explanatory notes that go beyond what the Modern Library hardcopy offers. Bravo!"
B000N757QC,"Friday Night Lights A Town, A Team and a Dream",,AY9N2GUL4N6LM,Pettey,0/0,4.0,1117152000,"A Town, A Team, And A Dream","Walking through the halls of Permian High School in Odessa, Texas on a Friday during the football season is a sight high school football players wish they could live. What happens that night under the lights is a whole different story. High school football in Texas is considered a religion. For the town of Odessa, football is all they got.Friday Night Lights by H.G. Bissinger brings you back when the Permian High School Panthers were the most hyped football team in the state of Texas. They had everything going for them, untill their star, Boobie Miles, went down with a faital injury. The team was then on senior quarterback Mike Winchell's shoulders. The author does a great job of showing how a single-minded town with a devotion to their football team shapes the community and inspires -sometimes shatters- the teenagers who put on the black and silver uniforms. I enjoyed the way this author wrote. He went into great detail to tell the reader how much football means to the community. I recommend this book to all football lovers and a reader who wants to learn about how teenage football stars live their life."
0130094862,Radical Project Management,31.89,A2LJMKBG8KI1E5,Pieter G,0/0,4.0,1354665600,Radical project management,"Writing this review somewhat historically as I initially purchased this about 8 years.I enjoyed the first reading with some step-change thinking on progressing beyond incremental phased approached (especially for 2004 period) where I review this book from time to time as a refresher.Although I still encounter people doing projects who prefer the Waterfall approach, who would definitely benefit by reading and understanding this well worn book.CheersPieter"
0060012269,The Buffalo Tree,,A3TY54JZO9AI09,kevin,2/2,4.0,977184000,The Buffalo Tree,"The Buffalo Tree is about kids who were sent to juvenile hall (Hamstock). There was a kid Sura who was 13 years old and Coly Jo who was 12 years old. This book taught me a lot about juvenile detention centers. There you are treated with no respect. There are no doors on the rooms that they sleep in. There are many slang words you need to learn. The problem in this book is trying to stay alive which is hard because no one cares for you. There were a lot of instances of intimidation especially to inmates. Coly Jo was sent to the stink hole. It is where you go for doing something very bad while you are there. It is a small dark room,there is one bed and a bucket for a toilet. Coly Jowas Sura's roommate. Sura was planing to run away with Coly Jo until something interfered. This was a very powerful book about kids getting in trouble."
0071580085,Runabout Renovation: How to Find and Fix Up an Old Fiberglass Speedboat,15.94,AAZGR3ZAR591U,TonyS,0/0,4.0,1358294400,Useful for the restorer,This is a good book for anyone embarking on the restoration of a fiberglass runabout. It is not all encompassing but very useful.
B000N6R4AA,NEW EARTH,,A3AQA6ZUZS7X2Z,T. Wisbith,1/3,5.0,1204329600,Life changing book.,"This book was so great and inspiring. It really makes you realize why humans as a whole do the things they do. I had to read it twice before I got it fully. It was life changing in the best way. My life is so much happier and fulfilled now that I can see what was always there, just BE.."
0241126223,Icebreaker: Who Started the Second World War?,,A2PC3DZYLYYXY6,"David Edwards ""Davy63""",2/2,5.0,1273622400,republished now,This book had just been re-translated and republished in the UK. expanded and updated edition with illustrations. much cheaper than this too. also available on amazon.co.uk it will also be available as paperback shortly.Icebreaker: Who Started the Second World War?
0452265169,"A Wild Sheep Chase: A Novel (Contemporary Fiction, Plume)",,A1XJ64FBB2IRGT,"M-I-K-E 2theD ""2theD""",0/0,4.0,1297641600,Clever yet deceptive simplicity,"Murakami has a special talent for making the urbane captivating and for inducing a sedation of contention in the reader merely by keeping his sentences short, his adjectives to a minimum and the vocabulary minimalist. It's all deceptively simple but the metallic scaffolding of the novel resonates with skilled observation and tactful narration.Most dialogue is short and to the point whereas most novels are full of verbose yet languid conversations which say very little. Murakami is the opposite of this- a little said says it all. It's an entire atmosphere he manages to piece together with simplicity, an whole chapter can be summarized by the five-word ending which emphasizes the urbane nature of daily life: ""We actually did see a double feature."" ""The rain kept falling until midnight. ""Time was surely passing.""Once you're enveloped in the glow of the artistic minimalism of the prose, the gears shift a bit. There are two congruent chapters (Chapter 17 and 18) full of lengthy dialogue that runs counterintuitive to the rest of the novel. It's so out of place in the novel that it annoying sticks in your mind while you're trying to enjoy some of the more innocuous things in the novel like a shopping list, a farting cat or the consumption of beer. I found it terribly distracting.Nearing the end, time began to be counted off by the days and by bottles of brandy. The sheep chase was obviously coming to a close but it was also tapering off into boredom as the adventure was pretty much as its end. The conclusion had be shrugging my shoulders, admitting to myself that I didn't understand it but I'm sure I just missed something. The fantasy elements included in the unraveling plot also had be shrugging and hoping that the novel could be based more so on the intricate details of daily life, an observational novel of the mundane. This novel almost breaches this sub-genre but goes off on its own tangent.Wild Sheep Chase had a good thing going before Chapters 17 and 18 and it also had a great run between 19 and 32. I give it great marks for making me smile, laugh and for leaving me in awe at the clever simplicity."
B000JMKVBW,Thirteen Moons: A Novel,,A1IOJE0W1NXOSE,Karen Potts,1/3,3.0,1176163200,Wordy historical fiction,"These are the ramblings of an old man who is looking back on his life. Will Cooper is an orphan who is sent off by his aunt and uncle to live the life of a ""bound boy"", one who owes his livelihood to those who employ him at an outpost store. He is eventually adopted into the Cherokee tribe and becomes involved in the difficulties they face in being relocated during the ""Trail of Tears"" trek to the West. Frazier is not my favorite author, and in this book he is as wordy as he was in ""Cold Mountain"". There are bits and pieces of Cooper's story which are interesting, but for the most part Frazier's story meanders like the rivers which run through the mountains of the Carolinas where his story is set."
0786114347,Twenty Thousand Leagues Under the Sea (Library Edition),56.95,A249PLPGBGYTJB,Michael Witherington,0/0,4.0,1249516800,A great read now even better,This was a great read when I was in school and now is evn better on the Kinidle.
B0006ALHL0,In our time;: Stories,,AT5ZQEQL8Q2OW,S. Gordon,0/0,4.0,1355961600,Classic Hemingway,"With &#34;The Big Two-Hearted River&#34; parts I and II, and &#34;Indian Camp,&#34; there's a lot to like here. I had this book in paperback, but it's one that's worth carrying around on your reader."
0517124203,Alice's Adventures in Wonderland,,A20GSHIDGHVKAS,Emily,0/0,3.0,1355961600,Frustrating,I know that this book was intended to be whimsical and full of imagination but I found it to be entirely frustrating. The characters never answered Alice's questions and the story got confusing.
8401498945,Misery (Spanish Edition),,A2E3GFHUDNPYDH,"Julee Rudolf ""book snob""",0/0,3.0,1225065600,"""You speak as though I were keeping you prisoner...""","Forty-two-year-old Paul Sheldon has finally done it - written a proper novel likely to earn him a bit of literary respect. This, after putting out a series of books about the life of a woman named Misery Chastain who lived during the late 1800s. In the (planned) final installment, he kills off the character. Unfortunately, while driving under the influence in hazardous road conditions, he is injured in a car accident near a small Colorado town. Adding insult to injury, his rescuer happens to be his ""biggest fan,"" a forty-four-year-old mentally unstable former defrocked nurse named Annie Wilkes. Instead of calling an ambulance, or driving him to the hospital, she takes him to her house, splints his injured legs, feeds him intravenously, provides pain meds and waits for him to come to. Over a series of months, her behavior towards him alternates between almost rational and completely insane, Nurse Wilkes' goal being to force the author to bring Misery back to life. Fans of Stephen King's earlier works will not be disappointed with this gruesome story of suspense. As for me, it was just so-so. Better: The Dead Zone by Stephen King (my favorite), Firestarter by Stephen King, and Salem's Lot by Stephen King."
0451215583,"Better Read Than Dead (Psychic Eye Mysteries, Book 2)",7.99,A2Y09DFM878XAR,T. Knight,1/2,5.0,1146096000,Another great Psychic Eye Mystery,This book was fabulous. I love the main character and all that she goes through. I think Ms. Laurie's books are fun and very entertaining. The mystery keeps you guessing until the end. Another great novel in the Psychic Eye Mysteries.
0670823155,Eighty-sixed,,A2T47C5XF9FQI7,"""blissengine""",2/3,4.0,1027728000,So compelling and moving,"Documenting two years in the life of B. J. Rosenthal, Feinberg's witty and moving novel gives a moving portrait of living during the early, terror-filled days of AIDS. In 1980, before the plague, B. J.'s sole mission is to find a boyfriend through the maze of one-night stands and casual encounters. In 1986, with AIDS invading everyone's lives, B. J. must balance his fears of infection with his own personal searches for love and meaning. Using sarcasm and wit to keep his mental sanity, B. J. is finding that even with AIDS tainting every physical contact, life will still go on. ""Eighty-sixed"" is a remarkable tale of being gay in the 1980s, giving us a slice of queer history that's ultimately very personal."
B000Q60ZIK,Charlie and the Chocolate Factory,,,,0/0,5.0,1348185600,n,i love the story its is excellent and the character development is fantastic. I would highly recommend this book to my friends.
B000HNPFSC,Ulysses (International Collectors Library),,A2Y7GBGA2RTK2M,"Phyllis Weiner ""lifelong bookworm""",3/6,4.0,1331337600,Unfinished Odyssey,"I decided, after listening to an NPR reading from ""Dubliners"" that it was finally time I read ""Ulysses""--a book that was not legally available in the U. S. 60 years ago when I was in college. (I didn't even know anybody who owned a copy or would fess up to it!) James Joyce's prose and imagery are breathtaking, and I begin to understand his influence over those writers lucky enough to read him in their youth.However, at the risk of revealing myself as a crotchety old lady, I confess I gave up about a third of the way through the book. It wasn't that it was so much racier than, say, Saturday Night Live or some of the current GOP rhetoric: I just got exasperated with the eternally adolescent whining of the main characters! Been there, heard that, thank you."
B0006APNP6,A Connecticut Yankee in King Arthur's Court,,A3OJFPKMCXKOM0,K.A.Goldberg,1/1,5.0,1135296000,Inspiring Narrative of Life on the River,"Mark Twain (1835-1910) grew up along the banks of the Mississippi River, and he captures the feel of the mighty river during the steamboat era in this superb narrative and memoir. I particularly liked the earlier chapters, as Twain describes his youthful tutelage as an aspiring steamboat pilot in the years before the Civil War. Readers see what it was like guiding a steamboat over a river full of dangerous snags and sandbars - in clear daylight, through thick fog, and on moonless nights. The author then jumps ahead to his middle age - describing life along the river and in the South after the Civil War, and including politics, epidemics, and the supplanting of steamboats by railroads. The book's second half lacks a bit of the magic found earlier, but remains eminently readable and informative. This is a remarkable narrative by a great writer."
0385516738,The Color of Law: A Novel,,A20XUGOTVUZAHY,TwinkleStar,0/0,5.0,1360281600,Brilliant!,"Both my 75-year old mother and I love Mark Gimenez's story telling.I have bought every Mark Gimenez book that has been published and have yet to be disappointed.We also enjoyed Sue Grafton's ""Alphabet Mystery Series""A Is for Alibiand Archer Mayor'sOpen Season (Joe Gunther Mysteries)If you are looking for exciting adventure books for kids / teenagers, my mother recommendsJake Johnson And The Half Bloods (Quest 1) (Jake Johnson And The Greek Gods)and its sequelJake Johnson And The God Of War (Quest 2) (Jake Johnson And The Greek Gods)"
0679463356,Shalimar the Clown: A Novel,,A2O9L2LA6Z5LXJ,Konrad Baumeister,4/5,5.0,1154822400,Gripping story,"Shalimar the clown is basically a story of two villages in disputed Indian Kashmir, one Hindu and one Muslim, and the lives of their people as first pastoral happiness, then bitter civil war, then terrorism and eye-for-an-eye retribution and bitter revenge devastate life as it was known. In the center is a young couple, Boonyi and Shalimar, who fall in love; and the breaking of their bond and life together is mirrored by the complete breakdown of all that is decent and good around them.The book starts slow, and Rushdie's writing style, while perhaps well chosen for the locations and people he is here portraying - definitely otherworldly and a deft mixing of narrative and legend - unfortunately does not help it take off. Characters are introduced which may well be colorful but which may be hard to relate to; there is a lot on village history, kings and princes and times and events of long ago which do not seem to add significantly to the progression of the story.And then things pick up. One selfish act takes place - and everything changes. We are reintroduced to the world: names are discarded, changed, picked anew, fresh with meaning; identities, titles and roles are altered; all that was stable is now unstable, fact and legend are now intertwined, the known world is violated, dishonored, destroyed, set ablaze and a newer and much much uglier one takes its place. Nobody is who they were, all names are lies, honor and personal values are reduced to murder, not only for Shalimar, but for old Misri, for the General, ultimately even for Kashmira. ""No more mister nice guy,"" says the commander of Abu Sayyaf late in the book, and he means it. The gloves are off, no punches are pulled; the story relentlessly becomes more serious and violent. It's not pretty.The characters are all richly imagined, expertly drawn, and each evolves, impacted by the world around them - and therefore typically for the worse. Especially the degeneration of Shalimar from a seemingly innocent and dumb but loveable man-boy to a driven homocidal maniac is superbly executed; no doubt Rushdie has had quite some time to work on putting such a character on the page. Rushdie can write with humor, sarcasm, sensitivity and sometimes very movingly; his occasional lapses into technique trickery can therefore leave one a little annoyed. But Rushdie is a writer of exceptional talent, just sometimes a little unevenly applied.It is a tragic, tragic tale - all the more important that people should also realize that it may as well be the truth."
0929895207,"Guided Reading Books for the Emergent Reader: Reproducible, Take-Home Books",,,,49/49,1.0,935539200,Don't bother!,Children will be insulted by the poor art and boring text of these books. There are others on the market that do a much better job.
0736044116,The Football Coaching Bible (The Coaching Bible Series),13.71,,,42/43,5.0,1072051200,Great book to get started!,"I just finished my first year of coaching high school football and I wanted to read as much as I could before next season started. I found the bible. This book has everything you need if you want to be a coach at any level. Personally it was a great starting point to building my own philosophy on coaching and really made me look at all that goes into being called &quot;coach&quot;. I recommend this book to anyone, whether it's your first or thirtieth year on the job, that wants to hear from the greats about the game. A fantastic read!"
1564743136,The Filmmaker : A Novel,,AR8K88NF2S3CC,Robert L'Heureux,2/2,5.0,1042416000,"Amazing book, or is it a movie?","I am not a fiction reader, I read fiction at the most once a year. But this book got me from the beginning to the end. It is like watching a movie, so well written. Being a French Canadian who learned English at school and at work, I first tought that it would be difficult to really understand everything...but it is so visual and full of action that you are transported in Celia's world. The last book I read was ""Catch me if you can"", which is now made into a movie...this one certainly qualify for the same treatment!!!"
1583140972,Whispered Promises,,A2NUHWMHA9XNKV,Lady Raven RAVE!,1/1,5.0,1204502400,:0)- Drewling,WoW i love this story great romance. she was way young but who cares KEEPER KEEPER.
